id,lat,lon,user,uid,version,changeset,timestamp
57529584,35.6360769,139.6652636,futurumspes,651065,4,11530884,2012-05-07T19:37:51Z
57529585,35.6401297,139.6683265,futurumspes,651065,3,11530884,2012-05-07T19:39:58Z
57529587,35.6430756,139.670557,futurumspes,651065,5,12822109,2012-08-22T15:03:50Z
57529588,35.651851,139.6867142,futurumspes,651065,4,11550584,2012-05-09T16:30:53Z
57529589,35.6540137,139.6932481,ikiya,69966,4,9780575,2011-11-09T11:25:32Z
57529591,35.6556867,139.6951,ma-kun,29738,4,432713,2008-05-12T09:35:03Z
57529592,35.6570439,139.6997613,ma-kun,29738,2,422531,2008-05-12T03:21:23Z
57529593,35.6581577,139.7036577,U20,1687166,4,20591394,2014-02-16T09:49:37Z
57529596,35.6584334,139.7088311,Vlad,24247,4,14878597,2013-02-02T02:27:22Z
57533371,35.6490679,139.7105226,etajin,2480327,6,32540776,2015-07-10T11:43:28Z
132108993,35.6714289,139.7027348,JaLooNz,741163,12,19189555,2013-11-30T05:51:49Z
132109053,35.672102,139.7029055,gaku,19532,1,613082,2007-11-25T11:38:54Z
132109066,35.6739214,139.7035571,daveemtb,19799,2,681646,2008-01-22T04:35:39Z
132109172,35.6908134,139.5692841,seichan1028,6427548,4,50903855,2017-08-07T02:54:38Z
132109201,35.6989644,139.5702382,seichan1028,6427548,6,50903855,2017-08-07T02:54:39Z
132109213,35.6993084,139.5704342,seichan1028,6427548,10,51931531,2017-09-11T08:28:09Z
132109225,35.6995799,139.5707643,seichan1028,6427548,5,51931531,2017-09-11T08:28:09Z
132109242,35.7025915,139.5770544,seichan1028,6427548,7,50903855,2017-08-07T02:54:40Z
132109305,35.7056973,139.6663176,JaLooNz,741163,12,19189555,2013-11-30T05:51:49Z
158029937,35.6695031,139.7033196,higa4,162590,4,7030903,2011-01-20T14:46:09Z
158029954,35.6692835,139.7037855,higa4,162590,5,7030903,2011-01-20T14:46:09Z
158029973,35.6678675,139.7068605,higa4,162590,9,7030903,2011-01-20T14:46:09Z
158029982,35.6670578,139.7086213,ikiya,69966,7,9984057,2011-11-29T02:10:17Z
158030002,35.666123,139.7106226,tom_konda,283100,10,29972777,2015-04-04T13:58:30Z
158030016,35.665253,139.7125087,tom_konda,283100,9,34692713,2015-10-17T12:14:28Z
158030029,35.6618918,139.7021916,tom_konda,283100,9,34692713,2015-10-17T12:14:28Z
158030048,35.6637702,139.702117,nakanao,618878,8,11057876,2012-03-21T22:17:07Z
158030059,35.6646174,139.7024492,nakanao,618878,9,11057876,2012-03-21T22:17:07Z
158030084,35.6667212,139.7040837,tsuhi,900076,8,13406786,2012-10-08T02:05:55Z
158030127,35.6721114,139.7080798,Vlad,24247,10,16762730,2013-06-30T10:28:36Z
158030142,35.6866937,139.7041588,nakanao,618878,8,10998651,2012-03-16T14:09:42Z
158030154,35.6875651,139.7050564,nakanao,618878,5,10998651,2012-03-16T14:09:42Z
158030163,35.6883852,139.7068115,nakanao,618878,5,10998651,2012-03-16T14:09:42Z
158030172,35.6889161,139.7071354,joelheethaar,161485,6,2236399,2009-08-23T21:38:53Z
158030193,35.6873385,139.7140517,nakanao,618878,6,10980474,2012-03-14T18:10:51Z
158030218,35.6866888,139.7147498,yuboo,549940,5,9834811,2011-11-15T14:20:22Z
158030244,35.6816142,139.7140076,smellman,664547,5,17009008,2013-07-19T08:42:27Z
158030253,35.6817471,139.7136256,damember,336948,5,11462163,2012-04-30T16:51:20Z
158030261,35.6816584,139.7100213,higa4,162590,5,10269548,2012-01-02T14:59:27Z
158030286,35.6851789,139.7045822,nakanao,618878,7,12121027,2012-07-05T14:32:57Z
158030322,35.6797327,139.7145274,U20,1687166,5,36372416,2016-01-05T01:41:55Z
158030410,35.6903957,139.7045284,Luis36995,1829683,11,35089059,2015-11-04T21:36:35Z
158030430,35.6929078,139.7060519,nakanao,618878,9,46574233,2017-03-04T14:53:05Z
158030491,35.6979039,139.7074388,nakanao,618878,15,46574233,2017-03-04T14:53:05Z
158030532,35.7034409,139.7084255,higa4,162590,6,6912214,2011-01-09T09:26:21Z
182423086,35.6574375,139.7006035,ikiya,69966,2,10079492,2011-12-10T09:49:37Z
182423106,35.6570786,139.700699,ikiya,69966,2,10079492,2011-12-10T09:49:37Z
182423168,35.6576485,139.7012122,ikiya,69966,3,10079492,2011-12-10T09:49:37Z
182423188,35.6576721,139.7010456,ribbon,192905,2,6504058,2010-12-01T14:03:33Z
182423201,35.6570077,139.7004817,ikiya,69966,2,10079492,2011-12-10T09:49:37Z
190187566,35.6811217,139.5679872,seichan1028,6427548,14,51968405,2017-09-12T10:39:47Z
190187584,35.6812352,139.5645313,seichan1028,6427548,7,51968405,2017-09-12T10:39:48Z
190187598,35.6811997,139.5622034,seichan1028,6427548,5,51968405,2017-09-12T10:39:48Z
190187652,35.6811375,139.5701578,seichan1028,6427548,12,50838587,2017-08-04T12:56:14Z
190187662,35.6805286,139.5707746,dannykath,2226712,4,35078704,2015-11-04T13:20:24Z
190187680,35.6784302,139.573584,dannykath,2226712,3,35078704,2015-11-04T13:20:24Z
190187687,35.6782046,139.5740007,kool_it,100539,3,7046990,2011-01-22T04:50:27Z
190187693,35.6770547,139.5775488,dannykath,2226712,4,35078704,2015-11-04T13:20:24Z
190198009,35.6737191,139.5815172,yoshitk,1003241,4,20515354,2014-02-12T04:28:35Z
190198021,35.673118,139.5827572,kool_it,100539,2,7046990,2011-01-22T04:50:37Z
190198030,35.6726512,139.5838543,ediyes,1240849,3,35085543,2015-11-04T18:34:21Z
190198045,35.6719713,139.5854914,ediyes,1240849,5,35085543,2015-11-04T18:34:21Z
190198064,35.6706041,139.5887103,Nahainec,96268,3,7900892,2011-04-18T20:02:55Z
190198072,35.6702314,139.5896119,ediyes,1240849,4,35085543,2015-11-04T18:34:22Z
190198087,35.669449,139.5914002,ediyes,1240849,3,35085543,2015-11-04T18:34:22Z
190198100,35.6691351,139.5919297,ediyes,1240849,2,35085543,2015-11-04T18:34:22Z
191499365,35.6958499,139.6884285,zakkyy3,638409,13,31910818,2015-06-12T02:07:18Z
191499375,35.6980017,139.639991,yoshitk,1003241,10,15648513,2013-04-07T23:57:59Z
191499376,35.6991036,139.6365753,futurumspes,651065,10,12004042,2012-06-24T18:56:22Z
191499378,35.7033175,139.6274959,roguish,1059224,15,25833419,2014-10-03T14:50:17Z
191499380,35.7066738,139.6174779,roguish,1059224,13,26063203,2014-10-14T02:32:32Z
191500702,35.6877392,139.6965455,nakanao,618878,9,12121027,2012-07-05T14:33:08Z
191500707,35.6809609,139.6858338,satogm747,775690,4,13215501,2012-09-23T05:09:30Z
191500710,35.6765393,139.6740757,techstrom,39534,3,321006,2008-12-11T00:32:16Z
191500712,35.6744787,139.6671273,futurumspes,651065,6,16894441,2013-07-10T03:37:01Z
191500720,35.6707034,139.6230508,abel801,2377377,9,35087580,2015-11-04T20:31:33Z
191500721,35.6707269,139.622833,abel801,2377377,5,35087580,2015-11-04T20:31:33Z
191504250,35.6936955,139.699104,nakanao,618878,24,12121027,2012-07-05T14:32:52Z
191504251,35.6937352,139.7009925,nakanao,618878,8,10994958,2012-03-16T04:08:51Z
191504252,35.6931368,139.703489,nakanao,618878,7,10919156,2012-03-09T12:04:42Z
196838866,35.7007911,139.6973187,nyuriks,339581,15,52337061,2017-09-24T19:18:21Z
196838894,35.7062386,139.6848775,nyuriks,339581,14,52337061,2017-09-24T19:18:21Z
196838896,35.7060913,139.6783351,Hiroaki,251171,11,9770279,2011-11-08T01:38:23Z
196838905,35.7059672,139.6738705,Hiroaki,251171,13,9770279,2011-11-08T01:38:23Z
196838916,35.7058171,139.6702909,Hiroaki,251171,13,9770279,2011-11-08T01:38:23Z
196845925,35.6813055,139.7114164,JaLooNz,741163,12,19189555,2013-11-30T05:51:51Z
196845979,35.6836899,139.7023216,JaLooNz,741163,12,19189555,2013-11-30T05:51:51Z
196894532,35.6678354,139.7020999,ikiya,69966,2,9986060,2011-11-29T10:06:38Z
196894547,35.666524,139.7019172,42429,42429,3,10411394,2012-01-16T19:54:51Z
196894558,35.6653221,139.7017503,42429,42429,3,10411394,2012-01-16T19:54:52Z
196894565,35.6635459,139.7015041,42429,42429,3,10411394,2012-01-16T19:54:52Z
196971400,35.6593646,139.7024101,Vlad,24247,7,15498265,2013-03-26T00:51:09Z
196971409,35.6581264,139.7030194,zakkyy3,638409,7,22214521,2014-05-08T17:48:11Z
196978962,35.6489219,139.7112676,zakkyy3,638409,7,22214521,2014-05-08T17:48:04Z
196978970,35.6483887,139.7139655,higa4,162590,3,6817246,2010-12-31T08:35:45Z
196983587,35.6526534,139.7088632,zakkyy3,638409,6,22214521,2014-05-08T17:48:11Z
197004349,35.6888318,139.6994135,Hiroaki,251171,5,9813110,2011-11-13T12:33:39Z
204553925,35.6743699,139.5837217,warabimochi5,248484,4,4706014,2010-05-15T13:06:00Z
204553954,35.6741337,139.5810182,seichan1028,6427548,6,50838587,2017-08-04T12:56:20Z
204553970,35.6738847,139.5789821,seichan1028,6427548,4,50838587,2017-08-04T12:56:20Z
206762688,35.6376174,139.6207414,futurumspes,651065,8,11978609,2012-06-22T12:38:09Z
206762700,35.6413656,139.619252,futurumspes,651065,7,16958341,2013-07-15T08:19:12Z
206762717,35.6439411,139.6185368,futurumspes,651065,5,11554725,2012-05-10T00:56:56Z
206762732,35.6454563,139.6181206,futurumspes,651065,9,26966319,2014-11-23T06:31:26Z
206762745,35.6508378,139.6167322,futurumspes,651065,6,11554725,2012-05-10T01:05:23Z
206762758,35.654131,139.6158894,futurumspes,651065,7,11554725,2012-05-10T01:29:32Z
206762776,35.6580678,139.6150886,yoshitk,1003241,5,15523153,2013-03-28T06:02:07Z
207682763,35.6602744,139.6147024,futurumspes,651065,6,11554725,2012-05-10T02:12:42Z
207682766,35.6652771,139.6138431,oini,3057995,6,35027278,2015-11-02T07:32:39Z
207682768,35.6692966,139.6133798,oini,3057995,6,35027278,2015-11-02T07:32:39Z
207682774,35.6755476,139.6139859,Nahainec,96268,8,19178200,2013-11-29T13:27:27Z
211351148,35.6808035,139.6986965,Mapier,616884,5,41717886,2016-08-26T15:51:14Z
211351154,35.6791688,139.7025232,Mapier,616884,3,41717886,2016-08-26T15:51:14Z
211351160,35.6786821,139.7035381,Mapier,616884,3,41717886,2016-08-26T15:51:14Z
211351165,35.6767607,139.703883,Mapier,616884,2,41717886,2016-08-26T15:51:14Z
211351177,35.6661271,139.6938216,Bigmorr,6802110,5,54280623,2017-12-02T20:15:45Z
211351180,35.6670424,139.6925972,higa4,162590,2,7407629,2011-02-27T08:08:03Z
211351186,35.668685,139.691303,ikiya,69966,3,9984057,2011-11-29T02:10:17Z
211351191,35.66968,139.6909472,higa4,162590,3,7407629,2011-02-27T08:08:03Z
211351198,35.6710098,139.6911241,higa4,162590,3,7407629,2011-02-27T08:08:03Z
211351204,35.6730136,139.6915097,ikiya,69966,3,9975401,2011-11-28T08:24:00Z
211351208,35.6747249,139.6940082,muramototomoya,610947,4,45617989,2017-01-29T11:46:19Z
211351218,35.6797578,139.6957452,ikiya,69966,4,9975672,2011-11-28T09:03:58Z
211351224,35.6805583,139.6970352,ikiya,69966,5,9975672,2011-11-28T09:03:58Z
211351230,35.6808503,139.6977814,Mapier,616884,5,41717886,2016-08-26T15:51:14Z
211351237,35.6800319,139.696363,Mapier,616884,6,41717886,2016-08-26T15:51:14Z
224622935,35.7598476,139.5990743,dannykath,2226712,3,35086368,2015-11-04T19:26:01Z
236579485,35.7307451,139.7114767,JaLooNz,741163,9,19189555,2013-11-30T05:51:52Z
236579696,35.7013007,139.7002421,Kerokikoh,6629025,16,52861192,2017-10-12T14:16:39Z
241817823,35.7486322,139.7024528,nyuriks,339581,13,47574570,2017-04-08T17:55:21Z
241817829,35.7482172,139.7030268,Ryo-a,631141,3,13224090,2012-09-23T18:20:49Z
241817836,35.747318,139.7060868,Nahainec,96268,3,2303219,2009-08-29T16:55:52Z
241817842,35.7470812,139.7074171,Nahainec,96268,3,2303219,2009-08-29T16:55:52Z
241817854,35.7464507,139.7118737,Ryo-a,631141,4,13224090,2012-09-23T18:20:49Z
241817860,35.7462104,139.7130035,Ryo-a,631141,5,13224090,2012-09-23T18:20:49Z
241817865,35.7457759,139.7144158,Ryo-a,631141,4,13224090,2012-09-23T18:20:49Z
241817928,35.7315141,139.7113393,B_Piguet,214703,13,49287054,2017-06-05T20:34:31Z
241817965,35.7459011,139.7140215,Ryo-a,631141,4,13224090,2012-09-23T18:20:49Z
241817972,35.7477878,139.7039257,Ryo-a,631141,4,13224090,2012-09-23T18:20:49Z
241817982,35.751323,139.7008425,Ryo-a,631141,4,13455349,2012-10-11T15:04:46Z
241817992,35.7522898,139.7011442,Ryo-a,631141,3,13455349,2012-10-11T15:04:46Z
241817999,35.7525301,139.7025439,xight,645771,2,11185342,2012-04-05T07:09:53Z
241818004,35.7527013,139.7034472,daveemtb,19799,1,681646,2008-01-22T04:59:44Z
241818010,35.75274,139.7037502,xight,645771,2,11185018,2012-04-05T06:44:08Z
241818015,35.752105,139.7039899,xight,645771,2,11185018,2012-04-05T06:44:09Z
241818021,35.7523009,139.7046667,xight,645771,2,11185018,2012-04-05T06:44:09Z
241818026,35.7512108,139.7054826,kurauchi,407245,3,14618535,2013-01-12T07:29:28Z
241818033,35.7520468,139.7051492,xight,645771,3,11185805,2012-04-05T07:48:06Z
241818049,35.7496935,139.70161,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
241818055,35.7501951,139.7013403,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
241818060,35.7507785,139.7010253,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
241818066,35.7513788,139.7007046,daveemtb,19799,2,704225,2008-01-28T21:10:45Z
241818072,35.7504889,139.7012673,xight,645771,3,11185805,2012-04-05T07:48:06Z
241818077,35.7517335,139.7027849,xight,645771,2,11185342,2012-04-05T07:09:53Z
241864242,35.6570776,139.7010327,U20,1687166,5,21702596,2014-04-15T07:12:56Z
241864243,35.6567358,139.7005351,ikiya,69966,5,10079492,2011-12-10T09:49:37Z
241864244,35.6563933,139.7002413,ikiya,69966,4,10079492,2011-12-10T09:49:37Z
241864246,35.6557608,139.699114,ikiya,69966,3,10079492,2011-12-10T09:49:37Z
241864247,35.6557327,139.6988992,ikiya,69966,3,10079492,2011-12-10T09:49:38Z
241864248,35.6554861,139.6984632,ikiya,69966,3,10079492,2011-12-10T09:49:38Z
241864249,35.6551543,139.6983304,ikiya,69966,3,10079492,2011-12-10T09:49:38Z
241867781,35.6472165,139.709749,futen,257574,3,5585604,2010-08-25T03:12:51Z
241867782,35.6493558,139.708699,tsuhi,900076,6,15481339,2013-03-24T16:27:16Z
241895768,35.6551082,139.6983099,ikiya,69966,2,10079492,2011-12-10T09:49:38Z
241895769,35.6549741,139.6981655,kurauchi,407245,5,11030551,2012-03-19T15:00:41Z
241895770,35.6548466,139.698228,gaku,19532,1,683304,2008-01-22T12:54:30Z
241895771,35.6547018,139.6982728,gaku,19532,1,683304,2008-01-22T12:54:31Z
241895772,35.6545794,139.6983185,ikiya,69966,2,10086486,2011-12-11T02:59:59Z
241895773,35.6542635,139.6985005,ikiya,69966,2,10086486,2011-12-11T02:59:59Z
241895774,35.6540523,139.6986495,ikiya,69966,2,10086685,2011-12-11T05:11:37Z
241895775,35.6538931,139.698811,ikiya,69966,2,10086685,2011-12-11T05:11:37Z
241895777,35.6537126,139.6990128,ikiya,69966,3,10095690,2011-12-12T03:01:21Z
241895778,35.6538111,139.6991701,ikiya,69966,3,10086685,2011-12-11T05:11:37Z
241895779,35.6539054,139.699326,ikiya,69966,3,10086685,2011-12-11T05:11:37Z
241895780,35.6540317,139.6996059,ikiya,69966,3,10086685,2011-12-11T05:11:37Z
241895781,35.6541176,139.6998189,ikiya,69966,3,9999005,2011-11-30T13:46:11Z
241895784,35.6542475,139.7005176,ikiya,69966,3,10095760,2011-12-12T03:46:07Z
241895785,35.6541757,139.6995692,ikiya,69966,3,9999005,2011-11-30T13:46:11Z
241895786,35.6545258,139.6996011,ikiya,69966,3,9999005,2011-11-30T13:46:11Z
241895787,35.6547831,139.6995701,ikiya,69966,3,10079492,2011-12-10T09:49:38Z
241895788,35.6550592,139.6995265,ikiya,69966,4,10079492,2011-12-10T09:49:38Z
241896086,35.6632709,139.7014677,42429,42429,3,10411394,2012-01-16T19:54:52Z
241896099,35.6579766,139.7017365,nyuriks,339581,17,52337373,2017-09-24T19:30:55Z
243414895,35.7552254,139.7078573,Ryo-a,631141,6,13219721,2012-09-23T13:04:40Z
243887356,35.7614933,139.6812805,Ryo-a,631141,4,13474027,2012-10-13T01:29:11Z
243887357,35.7607288,139.6830378,Ryo-a,631141,3,13227413,2012-09-23T23:32:00Z
243887359,35.7599371,139.6853548,Ryo-a,631141,3,13227413,2012-09-23T23:32:00Z
243887360,35.7589509,139.6885556,nyuriks,339581,11,47574570,2017-04-08T17:55:22Z
243887364,35.7583685,139.6902604,Ryo-a,631141,4,13505997,2012-10-15T13:29:45Z
243887365,35.7578878,139.691232,Ryo-a,631141,3,13227413,2012-09-23T23:32:00Z
243887366,35.7564299,139.694164,nyuriks,339581,11,47574570,2017-04-08T17:55:22Z
243887367,35.7550262,139.6969691,Ryo-a,631141,3,13227413,2012-09-23T23:32:00Z
243887368,35.7543961,139.6981193,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
243887369,35.7540722,139.6985895,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
243887370,35.7533727,139.699396,Ryo-a,631141,4,13224090,2012-09-23T18:20:50Z
243887371,35.7529664,139.6997568,KiyoNari,349279,3,5879232,2010-09-26T10:47:48Z
243887372,35.7524215,139.7001281,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
243887373,35.7518661,139.7004459,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
243887374,35.749166,139.7019411,Ryo-a,631141,2,13224090,2012-09-23T18:20:50Z
243887375,35.7466597,139.7104526,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
243887376,35.7479944,139.7034438,Ryo-a,631141,2,13224090,2012-09-23T18:20:50Z
243887377,35.7476004,139.7045751,Ryo-a,631141,3,13224090,2012-09-23T18:20:50Z
243887382,35.6579574,139.7025593,ma-kun,29738,2,422531,2008-05-12T03:21:23Z
243887391,35.6441395,139.6988317,Kerokikoh,6629025,14,53262585,2017-10-26T12:57:31Z
243887396,35.6415387,139.695487,ミスター電車,1155510,4,14434579,2012-12-28T06:44:47Z
243887397,35.6409779,139.6944776,ミスター電車,1155510,5,14434579,2012-12-28T06:44:47Z
243887406,35.6406642,139.6939287,ミスター電車,1155510,5,14434579,2012-12-28T06:44:47Z
243887412,35.6398164,139.6928781,ミスター電車,1155510,4,14434579,2012-12-28T06:44:47Z
243887414,35.6375748,139.6910422,nyuriks,339581,12,52337373,2017-09-24T19:30:56Z
243887489,35.7053238,139.6497603,JaLooNz,741163,10,19189555,2013-11-30T05:51:56Z
243887491,35.7048675,139.635577,JaLooNz,741163,15,19189555,2013-11-30T05:51:56Z
243887493,35.7044674,139.6201673,JaLooNz,741163,14,19189555,2013-11-30T05:51:56Z
243887497,35.7037894,139.599452,JaLooNz,741163,12,19189555,2013-11-30T05:51:56Z
243887498,35.7031101,139.57975,JaLooNz,741163,10,19189555,2013-11-30T05:51:56Z
243887499,35.7028194,139.5607064,JaLooNz,741163,11,19189555,2013-11-30T05:51:56Z
243890693,35.7027753,139.5598846,HIRONOBU ODA,911269,9,13330301,2012-10-02T05:50:51Z
244091597,35.6414992,139.7019168,Nahainec,96268,5,13570932,2012-10-20T18:16:26Z
244091598,35.6405205,139.7026316,Nahainec,96268,5,13570932,2012-10-20T18:16:25Z
244091599,35.6396518,139.7033418,futurumspes,651065,4,13210703,2012-09-22T18:05:32Z
244091600,35.638858,139.703972,futurumspes,651065,3,13210703,2012-09-22T18:05:32Z
244091601,35.6379048,139.7047204,futurumspes,651065,4,13210703,2012-09-22T18:05:32Z
244091602,35.6371751,139.7053122,yasu747,105009,3,3406588,2009-12-19T12:54:39Z
244091660,35.6547913,139.6979768,ikiya,69966,2,10086486,2011-12-11T02:59:59Z
244091661,35.6546359,139.6978155,ikiya,69966,2,10086486,2011-12-11T02:59:59Z
244091662,35.6545543,139.6977015,ikiya,69966,3,10086486,2011-12-11T02:59:59Z
244091663,35.654494,139.6975449,ikiya,69966,3,10086486,2011-12-11T03:00:00Z
244091664,35.6544064,139.6971136,zakkyy3,638409,3,22386182,2014-05-17T10:01:29Z
244091665,35.6539925,139.6973683,zakkyy3,638409,3,22386182,2014-05-17T10:01:29Z
244091667,35.6536537,139.6975866,zakkyy3,638409,3,22386182,2014-05-17T10:01:29Z
244091670,35.6528974,139.6980581,zakkyy3,638409,5,22386182,2014-05-17T10:01:24Z
244091674,35.6517139,139.6987513,ikiya,69966,2,10095690,2011-12-12T03:01:21Z
244091675,35.6513201,139.6989819,ikiya,69966,2,10095690,2011-12-12T03:01:21Z
244091676,35.6506929,139.6993586,ikiya,69966,2,10095690,2011-12-12T03:01:21Z
244091677,35.6504678,139.6995041,futurumspes,651065,5,31802973,2015-06-08T01:32:33Z
244091678,35.650074,139.6999272,ikiya,69966,3,10095690,2011-12-12T03:01:21Z
244091681,35.6491242,139.7010583,ikiya,69966,2,10124165,2011-12-15T13:44:54Z
244091682,35.6488177,139.7015312,ikiya,69966,2,10124721,2011-12-15T15:15:52Z
246961240,35.730209,139.711556,nakanao,618878,4,11000560,2012-03-16T17:36:31Z
246961241,35.7256474,139.7089632,nakanao,618878,4,11000560,2012-03-16T17:36:31Z
246961242,35.7204617,139.7063623,nakanao,618878,4,11000560,2012-03-16T17:36:31Z
246961243,35.7185303,139.7056958,nakanao,618878,4,11000560,2012-03-16T17:36:31Z
246961244,35.7173436,139.7053169,nakanao,618878,4,11000560,2012-03-16T17:36:32Z
246961245,35.7129579,139.703826,nakanao,618878,5,11000560,2012-03-16T17:36:32Z
246961246,35.7092586,139.7025287,nakanao,618878,4,10997356,2012-03-16T11:31:03Z
246961247,35.7054833,139.7011942,nakanao,618878,4,10997356,2012-03-16T11:31:03Z
246961248,35.7036284,139.700602,nakanao,618878,4,10997356,2012-03-16T11:31:04Z
246961249,35.7008009,139.7002918,nakanao,618878,4,10997356,2012-03-16T11:31:04Z
246961250,35.6982102,139.7000341,nakanao,618878,5,10997356,2012-03-16T11:31:04Z
246961267,35.6813235,139.7031957,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961268,35.6792276,139.7037179,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961269,35.6784166,139.7038892,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961270,35.6763802,139.7040854,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961271,35.6750447,139.7040111,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961272,35.6722865,139.7030608,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961274,35.6702091,139.7025589,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961275,35.6694842,139.7024563,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961276,35.66862,139.7023416,nakanao,618878,4,10997356,2012-03-16T11:31:04Z
246961282,35.6636719,139.7016571,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961284,35.6621356,139.7014965,nakanao,618878,3,10997356,2012-03-16T11:31:04Z
246961285,35.6604949,139.7013769,nakanao,618878,2,10997356,2012-03-16T11:31:04Z
246961287,35.6596139,139.7013637,nakanao,618878,2,10997356,2012-03-16T11:31:04Z
246961288,35.6585585,139.7015896,nakanao,618878,3,10997356,2012-03-16T11:31:05Z
246961289,35.6581336,139.7017687,MAPconcierge,27099,4,14301210,2012-12-17T01:46:17Z
246961290,35.6575609,139.7021323,JaLooNz,741163,11,31580394,2015-05-30T10:58:34Z
246961291,35.6563452,139.7031283,nakanao,618878,4,10997356,2012-03-16T11:31:05Z
248136264,35.67097,139.7053001,ikiya,69966,6,9997579,2011-11-30T10:27:01Z
248136276,35.6712224,139.7048469,Bigmorr,6802110,6,54304597,2017-12-03T18:01:35Z
249688624,35.7331785,139.7131361,watao,393606,2,7391726,2011-02-25T16:05:24Z
249688628,35.733851,139.7140999,watao,393606,2,7391726,2011-02-25T16:05:39Z
249688630,35.7316917,139.7115659,miurahr,21118,1,235416,2008-02-29T14:41:11Z
250652228,35.6623691,139.6992812,futurumspes,651065,9,32175351,2015-06-24T06:05:39Z
250652229,35.6623523,139.6985495,zakkyy3,638409,7,22395464,2014-05-17T19:57:54Z
250652233,35.6621911,139.6973246,tom_konda,283100,9,28348255,2015-01-23T12:33:56Z
250652235,35.6658044,139.6939073,higa4,162590,5,7407629,2011-02-27T08:08:02Z
250652242,35.6663633,139.6918105,higa4,162590,6,7407629,2011-02-27T08:08:02Z
250652243,35.6668529,139.6927319,ma-kun,29738,1,272963,2008-03-05T06:23:29Z
250652244,35.6646335,139.6931351,Vlad,24247,9,15402998,2013-03-17T23:58:04Z
250668611,35.6604951,139.6953765,muramototomoya,610947,6,49848468,2017-06-26T22:25:37Z
250668627,35.6415452,139.7132842,_Yuki_K_,3933181,4,39699328,2016-05-31T22:17:19Z
251009340,35.6618095,139.5833739,Nahainec,96268,22,11840871,2012-06-09T01:44:06Z
251009342,35.6707223,139.6093547,ribbon,192905,21,11787058,2012-06-03T14:12:20Z
251009343,35.6707401,139.6098433,休止中,1325073,22,15628510,2013-04-06T06:33:49Z
251009344,35.6673191,139.6337075,Yu_stl,619933,23,14306416,2012-12-17T13:52:21Z
251009345,35.6661795,139.6414045,Yu_stl,619933,31,14306416,2012-12-17T13:52:21Z
251009347,35.6699639,139.6560232,Yu_stl,619933,12,14306416,2012-12-17T13:52:21Z
251009348,35.6717312,139.6612432,Yu_stl,619933,12,14315302,2012-12-18T07:38:43Z
251009349,35.6733822,139.6663097,Yu_stl,619933,3,14306416,2012-12-17T13:52:21Z
251055427,35.6707003,139.7133708,OSMF Redaction Account,722137,3,12416395,2012-07-21T17:46:21Z
251055430,35.7288374,139.7093019,frejete,621035,2,10915667,2012-03-09T02:55:34Z
251329046,35.7020765,139.6823513,Ryo-a,631141,6,14102888,2012-11-30T19:18:47Z
251329048,35.7060941,139.6826235,Ryo-a,631141,4,14086401,2012-11-29T13:23:49Z
251329050,35.7099561,139.6843578,minourii,220682,4,19086526,2013-11-24T08:14:52Z
251329051,35.7117054,139.685164,minourii,220682,4,19086526,2013-11-24T08:14:52Z
251329052,35.7135224,139.6860356,roguish,1059224,7,52429025,2017-09-28T00:58:17Z
251329053,35.7153166,139.6868832,roguish,1059224,5,52429025,2017-09-28T00:58:17Z
251329054,35.7172807,139.6877938,Ryo-a,631141,3,13861683,2012-11-13T16:50:15Z
251329055,35.7183825,139.6885477,Ryo-a,631141,5,13861683,2012-11-13T16:50:15Z
251329057,35.7203786,139.6904297,Ryo-a,631141,4,13861683,2012-11-13T16:50:15Z
251329058,35.7215135,139.6915247,caesium,30157,2,333012,2008-10-14T18:50:21Z
251329059,35.7225413,139.6925012,Nahainec,96268,5,21005535,2014-03-09T13:22:52Z
251329063,35.7062206,139.6829232,Hiroaki,251171,11,9770279,2011-11-08T01:38:23Z
251329319,35.7225599,139.6843666,futurumspes,651065,4,11622132,2012-05-17T11:14:15Z
251329323,35.7216351,139.6855388,ediyes,1240849,3,35088090,2015-11-04T20:50:43Z
251329325,35.7212151,139.6861377,ediyes,1240849,4,35088090,2015-11-04T20:50:43Z
251329331,35.719646,139.6884176,caesium,30157,1,297209,2008-03-09T14:14:07Z
251329842,35.7213101,139.6863625,watao,393606,5,8344833,2011-06-05T03:35:58Z
251329843,35.7216136,139.6867724,watao,393606,2,8344833,2011-06-05T03:36:08Z
